,symbol,lot,type,opentime,closetime,openprice,closeprice,stoploss,takeprofit,status,mount
440,EURUSD_15M,1,1,2017.04.17 09:30:00,2017.04.17 11:45:00,1.06199,1.06389,1.06399,1.05999,1,-190.00000000000128
441,EURUSD_15M,1,0,2017.04.17 10:15:00,2017.04.17 12:15:00,1.06284,1.06474,1.06074,1.06474,1,190.00000000000128
442,EURUSD_15M,1,0,2017.04.17 12:30:00,2017.04.17 14:45:00,1.06459,1.06649,1.06249,1.06649,1,190.00000000000128
443,EURUSD_15M,1,0,2017.04.17 15:00:00,2017.04.17 18:45:00,1.06645,1.06435,1.06435,1.06835,1,-209.9999999999991
444,EURUSD_15M,1,0,2017.04.17 19:00:00,2017.04.18 10:30:00,1.0643399999999998,1.0662399999999999,1.0622399999999999,1.0662399999999999,1,190.00000000000128
445,EURUSD_15M,1,0,2017.04.18 10:45:00,2017.04.18 11:30:00,1.06631,1.06821,1.06421,1.06821,1,190.00000000000128
446,EURUSD_15M,1,0,2017.04.18 11:45:00,2017.04.18 15:15:00,1.06843,1.07033,1.06633,1.07033,1,190.00000000000128
447,EURUSD_15M,1,0,2017.04.18 15:30:00,2017.04.18 17:30:00,1.06995,1.07185,1.06785,1.07185,1,190.00000000000128
448,EURUSD_15M,1,0,2017.04.18 17:45:00,2017.04.19 09:15:00,1.07301,1.07091,1.07091,1.07491,1,-209.9999999999991
449,EURUSD_15M,1,0,2017.04.19 09:30:00,2017.04.20 06:45:00,1.0713700000000002,1.0732700000000002,1.0692700000000002,1.0732700000000002,1,190.00000000000128
450,EURUSD_15M,1,1,2017.04.19 15:00:00,2017.04.20 06:45:00,1.07132,1.07322,1.07332,1.06932,1,-190.00000000000128
451,EURUSD_15M,1,1,2017.04.20 07:00:00,2017.04.20 08:15:00,1.07413,1.07603,1.07613,1.07213,1,-190.00000000000128
452,EURUSD_15M,1,0,2017.04.20 07:45:00,2017.04.20 08:30:00,1.0746,1.0765,1.0725,1.0765,1,190.00000000000128
453,EURUSD_15M,1,0,2017.04.20 08:45:00,2017.04.20 11:15:00,1.07655,1.07445,1.07445,1.07845,1,-209.9999999999991
454,EURUSD_15M,1,0,2017.04.20 11:30:00,2017.04.20 13:15:00,1.0743399999999999,1.0762399999999999,1.0722399999999999,1.0762399999999999,1,190.00000000000128
455,EURUSD_15M,1,0,2017.04.20 13:30:00,2017.04.20 16:00:00,1.07664,1.07454,1.07454,1.07854,1,-209.9999999999991
456,EURUSD_15M,1,0,2017.04.20 16:15:00,2017.04.20 17:30:00,1.07502,1.07292,1.07292,1.07692,1,-209.9999999999991
457,EURUSD_15M,1,0,2017.04.20 17:45:00,2017.04.21 09:00:00,1.07274,1.07064,1.07064,1.07464,1,-209.9999999999991
458,EURUSD_15M,1,1,2017.04.21 00:45:00,2017.04.21 09:00:00,1.072,1.07,1.074,1.07,1,200.00000000000017
459,EURUSD_15M,1,1,2017.04.21 09:15:00,2017.04.21 16:45:00,1.0703799999999999,1.0683799999999999,1.0723799999999999,1.0683799999999999,1,200.00000000000017
460,EURUSD_15M,1,1,2017.04.21 17:00:00,2017.04.21 20:30:00,1.0692700000000002,1.0711700000000002,1.0712700000000002,1.0672700000000002,1,-190.00000000000128
461,EURUSD_15M,1,1,2017.04.21 20:45:00,2017.04.23 21:00:00,1.07237,1.07427,1.07437,1.07037,1,-190.00000000000128
462,EURUSD_15M,1,1,2017.04.23 21:15:00,2017.04.23 21:30:00,1.0903200000000002,1.0883200000000002,1.0923200000000002,1.0883200000000002,1,200.00000000000017
463,EURUSD_15M,1,1,2017.04.23 21:45:00,2017.04.24 00:00:00,1.08848,1.08648,1.09048,1.08648,1,200.00000000000017
464,EURUSD_15M,1,0,2017.04.23 22:15:00,2017.04.24 00:00:00,1.08795,1.08585,1.08585,1.08985,1,-209.9999999999991
465,EURUSD_15M,1,0,2017.04.24 00:15:00,2017.04.24 02:00:00,1.08571,1.08361,1.08361,1.08761,1,-209.9999999999991
466,EURUSD_15M,1,0,2017.04.24 02:15:00,2017.04.24 03:15:00,1.08324,1.08514,1.08114,1.08514,1,190.00000000000128
467,EURUSD_15M,1,0,2017.04.24 03:30:00,2017.04.24 05:45:00,1.08499,1.08689,1.08289,1.08689,1,190.00000000000128
468,EURUSD_15M,1,0,2017.04.24 06:00:00,2017.04.24 06:30:00,1.08694,1.08484,1.08484,1.08884,1,-209.9999999999991
469,EURUSD_15M,1,0,2017.04.24 06:45:00,2017.04.24 07:30:00,1.08352,1.08542,1.08142,1.08542,1,190.00000000000128
470,EURUSD_15M,1,0,2017.04.24 07:45:00,2017.04.24 11:45:00,1.08636,1.08426,1.08426,1.08826,1,-209.9999999999991
471,EURUSD_15M,1,0,2017.04.24 12:00:00,2017.04.24 12:30:00,1.0843,1.0862,1.0822,1.0862,1,190.00000000000128
472,EURUSD_15M,1,0,2017.04.24 12:45:00,2017.04.24 16:45:00,1.08625,1.08415,1.08415,1.08815,1,-209.9999999999991
473,EURUSD_15M,1,0,2017.04.24 17:00:00,2017.04.24 19:30:00,1.08425,1.08615,1.08215,1.08615,1,190.00000000000128
474,EURUSD_15M,1,0,2017.04.24 19:45:00,2017.04.25 06:45:00,1.08635,1.08825,1.08425,1.08825,1,190.00000000000128
475,EURUSD_15M,1,0,2017.04.25 07:00:00,2017.04.25 14:00:00,1.08836,1.09026,1.08626,1.09026,1,190.00000000000128
476,EURUSD_15M,1,0,2017.04.25 14:15:00,2017.04.25 14:30:00,1.0911600000000001,1.0930600000000001,1.0890600000000001,1.0930600000000001,1,190.00000000000128
477,EURUSD_15M,1,0,2017.04.25 14:45:00,2017.04.25 16:15:00,1.09295,1.09485,1.09085,1.09485,1,190.00000000000128
478,EURUSD_15M,1,0,2017.04.25 16:30:00,2017.04.25 23:00:00,1.09449,1.09239,1.09239,1.09639,1,-209.9999999999991
479,EURUSD_15M,1,0,2017.04.25 23:15:00,2017.04.26 04:30:00,1.0927200000000001,1.0946200000000001,1.0906200000000001,1.0946200000000001,1,190.00000000000128
480,EURUSD_15M,1,0,2017.04.26 04:45:00,2017.04.26 07:15:00,1.09429,1.09219,1.09219,1.09619,1,-209.9999999999991
481,EURUSD_15M,1,0,2017.04.26 07:30:00,2017.04.26 08:30:00,1.09229,1.09019,1.09019,1.09419,1,-209.9999999999991
482,EURUSD_15M,1,0,2017.04.26 08:45:00,2017.04.26 13:00:00,1.09018,1.08808,1.08808,1.09208,1,-209.9999999999991
483,EURUSD_15M,1,1,2017.04.26 12:15:00,2017.04.26 15:30:00,1.08934,1.08734,1.09134,1.08734,1,200.00000000000017
484,EURUSD_15M,1,1,2017.04.26 15:45:00,2017.04.26 17:45:00,1.08612,1.08802,1.08812,1.08412,1,-190.00000000000128
485,EURUSD_15M,1,1,2017.04.26 18:00:00,2017.04.27 02:30:00,1.08982,1.09172,1.09182,1.08782,1,-190.00000000000128
486,EURUSD_15M,1,1,2017.04.27 02:45:00,2017.04.27 09:15:00,1.09134,1.08934,1.09334,1.08934,1,200.00000000000017
487,EURUSD_15M,1,0,2017.04.27 05:15:00,2017.04.27 11:45:00,1.09081,1.08871,1.08871,1.09271,1,-209.9999999999991
488,EURUSD_15M,1,0,2017.04.27 12:00:00,2017.04.27 12:30:00,1.08879,1.09069,1.08669,1.09069,1,190.00000000000128
489,EURUSD_15M,1,0,2017.04.27 12:45:00,2017.04.27 13:00:00,1.09276,1.09066,1.09066,1.09466,1,-209.9999999999991
490,EURUSD_15M,1,0,2017.04.27 13:15:00,2017.04.28 08:00:00,1.08722,1.08912,1.08512,1.08912,1,190.00000000000128
491,EURUSD_15M,1,1,2017.04.27 15:15:00,2017.04.28 07:00:00,1.08679,1.08869,1.08879,1.08479,1,-190.00000000000128
492,EURUSD_15M,1,1,2017.04.28 07:15:00,2017.04.28 09:00:00,1.08876,1.09066,1.09076,1.08676,1,-190.00000000000128
493,EURUSD_15M,1,1,2017.04.28 09:15:00,2017.04.28 12:30:00,1.09422,1.09222,1.09622,1.09222,1,200.00000000000017
494,EURUSD_15M,1,0,2017.04.28 10:45:00,2017.04.28 12:15:00,1.09429,1.09219,1.09219,1.09619,1,-209.9999999999991
495,EURUSD_15M,1,0,2017.04.28 12:30:00,2017.04.28 13:00:00,1.09287,1.09077,1.09077,1.09477,1,-209.9999999999991
496,EURUSD_15M,1,0,2017.04.28 13:15:00,2017.04.28 14:45:00,1.09099,1.08889,1.08889,1.09289,1,-209.9999999999991
497,EURUSD_15M,1,0,2017.04.28 15:00:00,2017.04.30 21:00:00,1.0892600000000001,1.0911600000000001,1.0871600000000001,1.0911600000000001,1,190.00000000000128
498,EURUSD_15M,1,0,2017.04.30 21:15:00,2017.05.01 12:30:00,1.08979,1.09169,1.08769,1.09169,1,190.00000000000128
499,EURUSD_15M,1,1,2017.05.01 03:45:00,2017.05.01 12:30:00,1.08918,1.09108,1.09118,1.08718,1,-190.00000000000128
500,EURUSD_15M,1,1,2017.05.01 12:45:00,2017.05.01 17:00:00,1.092,1.09,1.094,1.09,1,200.00000000000017
501,EURUSD_15M,1,0,2017.05.01 15:30:00,2017.05.02 14:00:00,1.0915700000000002,1.0894700000000002,1.0894700000000002,1.0934700000000002,1,-209.9999999999991
502,EURUSD_15M,1,0,2017.05.02 14:15:00,2017.05.02 16:15:00,1.08975,1.09165,1.08765,1.09165,1,190.00000000000128
503,EURUSD_15M,1,0,2017.05.02 16:30:00,2017.05.02 23:45:00,1.0915,1.0934,1.0894,1.0934,1,190.00000000000128
504,EURUSD_15M,1,0,2017.05.03 00:00:00,2017.05.03 07:00:00,1.09361,1.09151,1.09151,1.09551,1,-209.9999999999991
505,EURUSD_15M,1,0,2017.05.03 07:15:00,2017.05.03 18:00:00,1.0916700000000001,1.0895700000000001,1.0895700000000001,1.0935700000000002,1,-209.9999999999991
506,EURUSD_15M,1,1,2017.05.03 14:15:00,2017.05.03 19:30:00,1.09086,1.08886,1.09286,1.08886,1,200.00000000000017
507,EURUSD_15M,1,1,2017.05.03 19:45:00,2017.05.04 07:45:00,1.0894,1.0913,1.0914,1.0874,1,-190.00000000000128
508,EURUSD_15M,1,1,2017.05.04 08:00:00,2017.05.04 09:15:00,1.09123,1.09313,1.09323,1.08923,1,-190.00000000000128
509,EURUSD_15M,1,1,2017.05.04 09:30:00,2017.05.04 14:30:00,1.09271,1.09461,1.09471,1.09071,1,-190.00000000000128
510,EURUSD_15M,1,0,2017.05.04 12:15:00,2017.05.04 14:30:00,1.0928200000000001,1.0947200000000001,1.0907200000000001,1.0947200000000001,1,190.00000000000128
511,EURUSD_15M,1,0,2017.05.04 14:45:00,2017.05.04 15:45:00,1.09477,1.09667,1.09267,1.09667,1,190.00000000000128
512,EURUSD_15M,1,0,2017.05.04 16:00:00,2017.05.04 20:00:00,1.09676,1.09866,1.09466,1.09866,1,190.00000000000128
513,EURUSD_15M,1,0,2017.05.04 20:15:00,2017.05.05 07:15:00,1.0988200000000001,1.0967200000000001,1.0967200000000001,1.1007200000000001,1,-209.9999999999991
514,EURUSD_15M,1,0,2017.05.05 07:30:00,2017.05.05 12:30:00,1.09707,1.09897,1.09497,1.09897,1,190.00000000000128
515,EURUSD_15M,1,0,2017.05.05 12:45:00,2017.05.07 21:00:00,1.09829,1.10019,1.09619,1.10019,1,190.00000000000128
516,EURUSD_15M,1,1,2017.05.05 15:15:00,2017.05.07 21:00:00,1.09836,1.10026,1.10036,1.09636,1,-190.00000000000128
517,EURUSD_15M,1,0,2017.05.07 21:15:00,2017.05.07 22:15:00,1.1008799999999999,1.0987799999999999,1.0987799999999999,1.1027799999999999,1,-209.9999999999991
518,EURUSD_15M,1,0,2017.05.07 22:30:00,2017.05.07 23:45:00,1.0987,1.0966,1.0966,1.1006,1,-209.9999999999991
519,EURUSD_15M,1,0,2017.05.08 00:00:00,2017.05.08 05:30:00,1.09661,1.09851,1.09451,1.09851,1,190.00000000000128
520,EURUSD_15M,1,0,2017.05.08 05:45:00,2017.05.08 07:00:00,1.09912,1.09702,1.09702,1.10102,1,-209.9999999999991
521,EURUSD_15M,1,0,2017.05.08 07:15:00,2017.05.08 09:00:00,1.09703,1.09493,1.09493,1.09893,1,-209.9999999999991
522,EURUSD_15M,1,1,2017.05.08 09:00:00,2017.05.08 12:00:00,1.0956299999999999,1.0936299999999999,1.0976299999999999,1.0936299999999999,1,200.00000000000017
523,EURUSD_15M,1,1,2017.05.08 12:15:00,2017.05.08 15:30:00,1.09379,1.09179,1.09579,1.09179,1,200.00000000000017
524,EURUSD_15M,1,1,2017.05.08 15:45:00,2017.05.09 06:15:00,1.09245,1.09045,1.09445,1.09045,1,200.00000000000017
525,EURUSD_15M,1,1,2017.05.09 06:30:00,2017.05.09 08:00:00,1.09038,1.09228,1.09238,1.08838,1,-190.00000000000128
526,EURUSD_15M,1,1,2017.05.09 08:15:00,2017.05.09 09:15:00,1.09217,1.09017,1.09417,1.09017,1,200.00000000000017
527,EURUSD_15M,1,1,2017.05.09 09:30:00,2017.05.09 12:45:00,1.08959,1.08759,1.09159,1.08759,1,200.00000000000017
528,EURUSD_15M,1,1,2017.05.09 13:00:00,2017.05.09 14:30:00,1.08845,1.09035,1.09045,1.08645,1,-190.00000000000128
529,EURUSD_15M,1,1,2017.05.09 14:45:00,2017.05.09 15:45:00,1.0899299999999998,1.0879299999999998,1.0919299999999998,1.0879299999999998,1,200.00000000000017
530,EURUSD_15M,1,1,2017.05.09 16:00:00,2017.05.09 16:45:00,1.08745,1.08935,1.08945,1.08545,1,-190.00000000000128
531,EURUSD_15M,1,1,2017.05.09 17:00:00,2017.05.09 18:15:00,1.08961,1.08761,1.09161,1.08761,1,200.00000000000017
532,EURUSD_15M,1,1,2017.05.09 18:30:00,2017.05.10 01:00:00,1.08762,1.08952,1.08962,1.08562,1,-190.00000000000128
533,EURUSD_15M,1,1,2017.05.10 01:15:00,2017.05.10 08:45:00,1.08954,1.08754,1.09154,1.08754,1,200.00000000000017
534,EURUSD_15M,1,1,2017.05.10 09:00:00,2017.05.11 07:45:00,1.08712,1.08902,1.08912,1.08512,1,-190.00000000000128
535,EURUSD_15M,1,0,2017.05.10 09:15:00,2017.05.11 07:45:00,1.08701,1.08891,1.08491,1.08891,1,190.00000000000128
536,EURUSD_15M,1,1,2017.05.11 08:00:00,2017.05.11 11:30:00,1.0887200000000001,1.0867200000000001,1.0907200000000001,1.0867200000000001,1,200.00000000000017
537,EURUSD_15M,1,0,2017.05.11 08:15:00,2017.05.11 11:30:00,1.0887,1.0866,1.0866,1.0906,1,-209.9999999999991
538,EURUSD_15M,1,0,2017.05.11 11:45:00,2017.05.11 12:15:00,1.08666,1.08456,1.08456,1.08856,1,-209.9999999999991
539,EURUSD_15M,1,0,2017.05.11 12:30:00,2017.05.11 13:45:00,1.0850899999999999,1.08699,1.08299,1.08699,1,190.00000000000128
540,EURUSD_15M,1,0,2017.05.11 14:00:00,2017.05.12 12:30:00,1.08689,1.08879,1.08479,1.08879,1,190.00000000000128
541,EURUSD_15M,1,1,2017.05.11 19:15:00,2017.05.12 12:30:00,1.0862,1.0881,1.0882,1.0842,1,-190.00000000000128
542,EURUSD_15M,1,0,2017.05.12 12:45:00,2017.05.12 15:30:00,1.0909799999999998,1.0928799999999999,1.0888799999999998,1.0928799999999999,1,190.00000000000128
543,EURUSD_15M,1,0,2017.05.12 15:45:00,2017.05.15 08:30:00,1.09307,1.09497,1.09097,1.09497,1,190.00000000000128
544,EURUSD_15M,1,0,2017.05.15 08:45:00,2017.05.15 10:15:00,1.09435,1.09625,1.09225,1.09625,1,190.00000000000128
545,EURUSD_15M,1,0,2017.05.15 10:30:00,2017.05.15 13:00:00,1.09636,1.09826,1.09426,1.09826,1,190.00000000000128
546,EURUSD_15M,1,0,2017.05.15 13:15:00,2017.05.16 05:30:00,1.0979299999999999,1.0998299999999999,1.0958299999999999,1.0998299999999999,1,190.00000000000128
547,EURUSD_15M,1,0,2017.05.16 05:45:00,2017.05.16 07:00:00,1.1001,1.102,1.098,1.102,1,190.00000000000128
548,EURUSD_15M,1,0,2017.05.16 07:15:00,2017.05.16 08:15:00,1.10229,1.10419,1.10019,1.10419,1,190.00000000000128
549,EURUSD_15M,1,0,2017.05.16 08:30:00,2017.05.16 10:30:00,1.10401,1.10591,1.10191,1.10591,1,190.00000000000128
550,EURUSD_15M,1,0,2017.05.16 10:45:00,2017.05.16 12:45:00,1.10556,1.10746,1.10346,1.10746,1,190.00000000000128
551,EURUSD_15M,1,0,2017.05.16 13:00:00,2017.05.17 00:00:00,1.10789,1.10979,1.10579,1.10979,1,190.00000000000128
552,EURUSD_15M,1,0,2017.05.17 00:15:00,2017.05.17 03:00:00,1.10953,1.11143,1.10743,1.11143,1,190.00000000000128
553,EURUSD_15M,1,0,2017.05.17 03:15:00,2017.05.17 07:00:00,1.11178,1.10968,1.10968,1.11368,1,-209.9999999999991
554,EURUSD_15M,1,0,2017.05.17 07:15:00,2017.05.17 12:00:00,1.1096700000000002,1.1115700000000002,1.1075700000000002,1.1115700000000002,1,190.00000000000128
555,EURUSD_15M,1,0,2017.05.17 12:15:00,2017.05.17 14:15:00,1.1118700000000001,1.1137700000000001,1.1097700000000001,1.1137700000000001,1,190.00000000000128
556,EURUSD_15M,1,0,2017.05.17 14:30:00,2017.05.17 20:15:00,1.11402,1.11592,1.11192,1.11592,1,190.00000000000128
557,EURUSD_15M,1,0,2017.05.17 20:30:00,2017.05.18 04:45:00,1.1160999999999999,1.1139999999999999,1.1139999999999999,1.1179999999999999,1,-209.9999999999991
558,EURUSD_15M,1,0,2017.05.18 05:00:00,2017.05.18 06:15:00,1.1145399999999999,1.1124399999999999,1.1124399999999999,1.1164399999999999,1,-209.9999999999991
559,EURUSD_15M,1,0,2017.05.18 06:30:00,2017.05.18 12:45:00,1.11275,1.11065,1.11065,1.11465,1,-209.9999999999991
560,EURUSD_15M,1,1,2017.05.18 12:15:00,2017.05.18 12:45:00,1.11289,1.11089,1.11489,1.11089,1,200.00000000000017
561,EURUSD_15M,1,1,2017.05.18 13:00:00,2017.05.18 15:00:00,1.1109,1.1128,1.1129,1.1089,1,-190.00000000000128
562,EURUSD_15M,1,1,2017.05.18 15:15:00,2017.05.18 17:30:00,1.11261,1.11061,1.11461,1.11061,1,200.00000000000017
563,EURUSD_15M,1,1,2017.05.18 17:45:00,2017.05.18 18:00:00,1.1102100000000001,1.1082100000000001,1.1122100000000001,1.1082100000000001,1,200.00000000000017
564,EURUSD_15M,1,1,2017.05.18 18:15:00,2017.05.18 19:30:00,1.1088,1.1107,1.1108,1.1068,1,-190.00000000000128
565,EURUSD_15M,1,1,2017.05.18 19:45:00,2017.05.19 07:00:00,1.111,1.1129,1.113,1.109,1,-190.00000000000128
566,EURUSD_15M,1,1,2017.05.19 07:15:00,2017.05.19 08:45:00,1.11342,1.11532,1.11542,1.11142,1,-190.00000000000128
567,EURUSD_15M,1,1,2017.05.19 09:00:00,2017.05.19 11:00:00,1.11496,1.11686,1.11696,1.11296,1,-190.00000000000128
568,EURUSD_15M,1,0,2017.05.19 09:45:00,2017.05.19 11:45:00,1.11622,1.11812,1.11412,1.11812,1,190.00000000000128
569,EURUSD_15M,1,0,2017.05.19 12:00:00,2017.05.19 17:15:00,1.11792,1.11982,1.11582,1.11982,1,190.00000000000128
570,EURUSD_15M,1,0,2017.05.19 17:30:00,2017.05.22 07:30:00,1.11998,1.11788,1.11788,1.12188,1,-209.9999999999991
571,EURUSD_15M,1,0,2017.05.22 07:45:00,2017.05.22 09:45:00,1.11704,1.11894,1.11494,1.11894,1,190.00000000000128
572,EURUSD_15M,1,0,2017.05.22 10:00:00,2017.05.22 10:15:00,1.12021,1.12211,1.11811,1.12211,1,190.00000000000128
573,EURUSD_15M,1,0,2017.05.22 10:30:00,2017.05.22 11:15:00,1.12271,1.12461,1.12061,1.12461,1,190.00000000000128
574,EURUSD_15M,1,1,2017.05.22 10:45:00,2017.05.22 12:30:00,1.12283,1.12473,1.12483,1.12083,1,-190.00000000000128
575,EURUSD_15M,1,1,2017.05.22 12:45:00,2017.05.23 06:30:00,1.12437,1.12237,1.12637,1.12237,1,200.00000000000017
576,EURUSD_15M,1,0,2017.05.22 13:15:00,2017.05.23 06:15:00,1.12467,1.12257,1.12257,1.12657,1,-209.9999999999991
577,EURUSD_15M,1,0,2017.05.23 06:30:00,2017.05.23 07:00:00,1.12323,1.12513,1.12113,1.12513,1,190.00000000000128
578,EURUSD_15M,1,0,2017.05.23 07:15:00,2017.05.23 11:15:00,1.12543,1.12333,1.12333,1.12733,1,-209.9999999999991
579,EURUSD_15M,1,0,2017.05.23 11:30:00,2017.05.23 12:00:00,1.1233799999999998,1.1212799999999998,1.1212799999999998,1.1252799999999998,1,-209.9999999999991
580,EURUSD_15M,1,0,2017.05.23 12:15:00,2017.05.23 12:30:00,1.12163,1.12353,1.11953,1.12353,1,190.00000000000128
581,EURUSD_15M,1,0,2017.05.23 12:45:00,2017.05.23 14:30:00,1.12361,1.12151,1.12151,1.12551,1,-209.9999999999991
582,EURUSD_15M,1,0,2017.05.23 14:45:00,2017.05.23 15:15:00,1.1224,1.1243,1.1203,1.1243,1,190.00000000000128
583,EURUSD_15M,1,0,2017.05.23 15:30:00,2017.05.23 15:45:00,1.12375,1.12165,1.12165,1.12565,1,-209.9999999999991
584,EURUSD_15M,1,1,2017.05.23 16:00:00,2017.05.23 19:15:00,1.11971,1.11771,1.12171,1.11771,1,200.00000000000017
585,EURUSD_15M,1,1,2017.05.23 19:30:00,2017.05.24 12:15:00,1.11775,1.11965,1.11975,1.11575,1,-190.00000000000128
586,EURUSD_15M,1,1,2017.05.24 12:30:00,2017.05.24 15:15:00,1.11984,1.11784,1.12184,1.11784,1,200.00000000000017
587,EURUSD_15M,1,1,2017.05.24 15:30:00,2017.05.24 18:00:00,1.1175700000000002,1.1194700000000002,1.1195700000000002,1.1155700000000002,1,-190.00000000000128
588,EURUSD_15M,1,1,2017.05.24 18:15:00,2017.05.24 18:30:00,1.11863,1.12053,1.12063,1.11663,1,-190.00000000000128
589,EURUSD_15M,1,0,2017.05.24 18:30:00,2017.05.24 23:30:00,1.121,1.1229,1.1189,1.1229,1,190.00000000000128
590,EURUSD_15M,1,0,2017.05.24 23:45:00,2017.05.25 10:30:00,1.1231799999999998,1.1210799999999999,1.1210799999999999,1.1250799999999999,1,-209.9999999999991
591,EURUSD_15M,1,0,2017.05.25 10:45:00,2017.05.25 12:30:00,1.1215899999999999,1.1194899999999999,1.1194899999999999,1.1234899999999999,1,-209.9999999999991
592,EURUSD_15M,1,0,2017.05.25 12:45:00,2017.05.25 14:00:00,1.1198,1.1217,1.1177,1.1217,1,190.00000000000128
593,EURUSD_15M,1,0,2017.05.25 14:15:00,2017.05.25 18:15:00,1.12219,1.12009,1.12009,1.12409,1,-209.9999999999991
594,EURUSD_15M,1,1,2017.05.25 18:15:00,2017.05.26 08:00:00,1.12056,1.12246,1.12256,1.11856,1,-190.00000000000128
595,EURUSD_15M,1,1,2017.05.26 08:15:00,2017.05.26 11:15:00,1.12273,1.12073,1.12473,1.12073,1,200.00000000000017
596,EURUSD_15M,1,1,2017.05.26 11:30:00,2017.05.26 12:30:00,1.12046,1.11846,1.12246,1.11846,1,200.00000000000017
597,EURUSD_15M,1,1,2017.05.26 12:45:00,2017.05.29 21:45:00,1.1181,1.1161,1.1201,1.1161,1,200.00000000000017
598,EURUSD_15M,1,0,2017.05.29 14:00:00,2017.05.29 21:45:00,1.1173,1.1152,1.1152,1.1192,1,-209.9999999999991
599,EURUSD_15M,1,0,2017.05.29 22:00:00,2017.05.29 23:15:00,1.1154,1.1133,1.1133,1.1173,1,-209.9999999999991
600,EURUSD_15M,1,1,2017.05.29 23:00:00,2017.05.30 05:45:00,1.11388,1.11188,1.11588,1.11188,1,200.00000000000017
601,EURUSD_15M,1,1,2017.05.30 06:00:00,2017.05.30 07:00:00,1.11165,1.11355,1.11365,1.10965,1,-190.00000000000128
602,EURUSD_15M,1,1,2017.05.30 07:15:00,2017.05.30 09:15:00,1.11362,1.11552,1.11562,1.11162,1,-190.00000000000128
603,EURUSD_15M,1,1,2017.05.30 09:30:00,2017.05.30 11:30:00,1.1156,1.1175,1.1176,1.1136,1,-190.00000000000128
604,EURUSD_15M,1,1,2017.05.30 11:45:00,2017.05.30 12:00:00,1.11885,1.11685,1.12085,1.11685,1,200.00000000000017
605,EURUSD_15M,1,1,2017.05.30 12:15:00,2017.05.30 14:00:00,1.11724,1.11914,1.11924,1.11524,1,-190.00000000000128
606,EURUSD_15M,1,1,2017.05.30 14:15:00,2017.05.30 23:00:00,1.11919,1.11719,1.12119,1.11719,1,200.00000000000017
607,EURUSD_15M,1,0,2017.05.30 16:15:00,2017.05.31 10:15:00,1.11796,1.11986,1.11586,1.11986,1,190.00000000000128
608,EURUSD_15M,1,1,2017.05.31 10:15:00,2017.05.31 10:30:00,1.11931,1.12121,1.12131,1.11731,1,-190.00000000000128
609,EURUSD_15M,1,0,2017.05.31 10:45:00,2017.05.31 13:45:00,1.12134,1.12324,1.11924,1.12324,1,190.00000000000128
610,EURUSD_15M,1,0,2017.05.31 14:00:00,2017.06.01 01:30:00,1.12347,1.12537,1.12137,1.12537,1,190.00000000000128
611,EURUSD_15M,1,0,2017.06.01 01:45:00,2017.06.01 06:15:00,1.12524,1.12314,1.12314,1.12714,1,-209.9999999999991
612,EURUSD_15M,1,0,2017.06.01 06:30:00,2017.06.01 12:15:00,1.12309,1.12099,1.12099,1.12499,1,-209.9999999999991
613,EURUSD_15M,1,0,2017.06.01 12:30:00,2017.06.01 14:00:00,1.1209799999999999,1.1228799999999999,1.1188799999999999,1.1228799999999999,1,190.00000000000128
614,EURUSD_15M,1,1,2017.06.01 12:45:00,2017.06.01 14:00:00,1.1212799999999998,1.1231799999999998,1.1232799999999998,1.1192799999999998,1,-190.00000000000128
615,EURUSD_15M,1,1,2017.06.01 14:15:00,2017.06.02 12:30:00,1.1224399999999999,1.12434,1.1244399999999999,1.1204399999999999,1,-190.00000000000128
616,EURUSD_15M,1,0,2017.06.02 10:00:00,2017.06.02 12:30:00,1.12224,1.12414,1.12014,1.12414,1,190.00000000000128
617,EURUSD_15M,1,0,2017.06.02 12:45:00,2017.06.02 13:00:00,1.12775,1.12565,1.12565,1.12965,1,-209.9999999999991
618,EURUSD_15M,1,0,2017.06.02 13:15:00,2017.06.02 19:15:00,1.12631,1.12821,1.12421,1.12821,1,190.00000000000128
619,EURUSD_15M,1,0,2017.06.02 19:30:00,2017.06.05 05:00:00,1.12838,1.12628,1.12628,1.13028,1,-209.9999999999991
620,EURUSD_15M,1,0,2017.06.05 05:15:00,2017.06.05 10:15:00,1.1265299999999998,1.1244299999999998,1.1244299999999998,1.1284299999999998,1,-209.9999999999991
621,EURUSD_15M,1,0,2017.06.05 10:30:00,2017.06.05 17:30:00,1.12455,1.12645,1.12245,1.12645,1,190.00000000000128
622,EURUSD_15M,1,1,2017.06.05 11:45:00,2017.06.05 17:30:00,1.12426,1.12616,1.12626,1.12226,1,-190.00000000000128
623,EURUSD_15M,1,1,2017.06.05 17:45:00,2017.06.06 17:00:00,1.126,1.1279,1.128,1.1239999999999999,1,-190.00000000000128
624,EURUSD_15M,1,0,2017.06.06 03:45:00,2017.06.06 07:15:00,1.12711,1.12501,1.12501,1.12901,1,-209.9999999999991
625,EURUSD_15M,1,0,2017.06.06 07:30:00,2017.06.06 13:15:00,1.12456,1.12646,1.12246,1.12646,1,190.00000000000128
626,EURUSD_15M,1,0,2017.06.06 13:30:00,2017.06.07 07:15:00,1.12704,1.12494,1.12494,1.12894,1,-209.9999999999991
627,EURUSD_15M,1,1,2017.06.06 17:15:00,2017.06.07 04:15:00,1.1281299999999999,1.1261299999999999,1.1301299999999999,1.1261299999999999,1,200.00000000000017
