,time,equity,balance
5334,2017.03.14 19:00:00,10780.000000000073,10873.000000000082
5335,2017.03.14 19:15:00,10780.000000000073,10901.000000000065
5336,2017.03.14 19:30:00,10780.000000000073,10877.000000000064
5337,2017.03.14 19:45:00,10780.000000000073,10881.000000000067
5338,2017.03.14 20:00:00,10780.000000000073,10924.000000000082
5339,2017.03.14 20:15:00,10780.000000000073,10955.000000000085
5340,2017.03.14 20:30:00,10780.000000000073,10967.000000000076
5341,2017.03.14 20:45:00,10780.000000000073,10948.000000000084
5342,2017.03.14 21:00:00,10780.000000000073,10939.00000000007
5343,2017.03.14 21:15:00,10780.000000000073,10937.000000000078
5344,2017.03.14 21:30:00,10780.000000000073,10907.00000000006
5345,2017.03.14 21:45:00,10780.000000000073,10907.00000000006
5346,2017.03.14 22:00:00,10780.000000000073,10897.000000000062
5347,2017.03.14 22:15:00,10780.000000000073,10910.00000000008
5348,2017.03.14 22:30:00,10780.000000000073,10910.00000000008
5349,2017.03.14 22:45:00,10780.000000000073,10899.000000000075
5350,2017.03.14 23:00:00,10780.000000000073,10892.000000000073
5351,2017.03.14 23:15:00,10780.000000000073,10886.000000000078
5352,2017.03.14 23:30:00,10780.000000000073,10856.000000000058
5353,2017.03.14 23:45:00,10780.000000000073,10855.000000000075
5354,2017.03.15 00:00:00,10780.000000000073,10858.000000000073
5355,2017.03.15 00:15:00,10780.000000000073,10848.000000000073
5356,2017.03.15 00:30:00,10780.000000000073,10834.000000000071
5357,2017.03.15 00:45:00,10780.000000000073,10858.000000000073
5358,2017.03.15 01:00:00,10780.000000000073,10854.000000000067
5359,2017.03.15 01:15:00,10780.000000000073,10813.000000000065
5360,2017.03.15 01:30:00,10780.000000000073,10807.000000000071
5361,2017.03.15 01:45:00,10780.000000000073,10857.000000000065
5362,2017.03.15 02:00:00,10780.000000000073,10845.000000000076
5363,2017.03.15 02:15:00,10780.000000000073,10845.000000000076
5364,2017.03.15 02:30:00,10780.000000000073,10837.000000000067
5365,2017.03.15 02:45:00,10780.000000000073,10812.000000000082
5366,2017.03.15 03:00:00,10780.000000000073,10817.00000000007
5367,2017.03.15 03:15:00,10780.000000000073,10839.00000000008
5368,2017.03.15 03:30:00,10780.000000000073,10849.00000000008
5369,2017.03.15 03:45:00,10780.000000000073,10843.000000000085
5370,2017.03.15 04:00:00,10780.000000000073,10827.00000000007
5371,2017.03.15 04:15:00,10780.000000000073,10833.000000000064
5372,2017.03.15 04:30:00,10780.000000000073,10832.00000000008
5373,2017.03.15 04:45:00,10780.000000000073,10812.000000000082
5374,2017.03.15 05:00:00,10780.000000000073,10834.000000000071
5375,2017.03.15 05:15:00,10780.000000000073,10842.000000000078
5376,2017.03.15 05:30:00,10780.000000000073,10826.000000000062
5377,2017.03.15 05:45:00,10780.000000000073,10812.000000000082
5378,2017.03.15 06:00:00,10780.000000000073,10783.00000000007
5379,2017.03.15 06:15:00,10780.000000000073,10748.000000000084
5380,2017.03.15 06:30:00,10780.000000000073,10735.000000000087
5381,2017.03.15 06:45:00,10780.000000000073,10695.000000000093
5382,2017.03.15 07:00:00,10780.000000000073,10699.000000000075
5383,2017.03.15 07:15:00,10780.000000000073,10701.000000000065
5384,2017.03.15 07:30:00,10780.000000000073,10697.00000000006
5385,2017.03.15 07:45:00,10780.000000000073,10617.00000000007
5386,2017.03.15 08:00:00,10780.000000000073,10598.000000000078
5387,2017.03.15 08:15:00,10780.000000000073,10641.000000000071
5388,2017.03.15 08:30:00,10780.000000000073,10683.00000000008
5389,2017.03.15 08:45:00,10780.000000000073,10653.000000000084
5390,2017.03.15 09:00:00,10780.000000000073,10657.000000000065
5391,2017.03.15 09:15:00,10780.000000000073,10666.000000000058
5392,2017.03.15 09:30:00,10780.000000000073,10644.00000000007
5393,2017.03.15 09:45:00,10780.000000000073,10703.000000000078
5394,2017.03.15 10:00:00,10780.000000000073,10713.000000000076
5395,2017.03.15 10:15:00,10780.000000000073,10770.000000000073
5396,2017.03.15 10:30:00,10780.000000000073,10757.000000000076
5397,2017.03.15 10:45:00,10780.000000000073,10789.000000000085
5398,2017.03.15 11:00:00,10780.000000000073,10739.00000000007
5399,2017.03.15 11:15:00,10780.000000000073,10722.00000000007
5400,2017.03.15 11:30:00,10780.000000000073,10743.000000000073
5401,2017.03.15 11:45:00,10780.000000000073,10765.000000000084
5402,2017.03.15 12:00:00,10780.000000000073,10748.000000000084
5403,2017.03.15 12:15:00,10780.000000000073,10683.00000000008
5404,2017.03.15 12:30:00,10780.000000000073,10682.000000000073
5405,2017.03.15 12:45:00,10780.000000000073,10730.000000000076
5406,2017.03.15 13:00:00,10780.000000000073,10720.000000000078
5407,2017.03.15 13:15:00,10780.000000000073,10720.000000000078
5408,2017.03.15 13:30:00,10780.000000000073,10720.000000000078
5409,2017.03.15 13:45:00,10780.000000000073,10720.000000000078
5410,2017.03.15 14:00:00,10780.000000000073,10720.000000000078
5411,2017.03.15 14:15:00,10780.000000000073,10720.000000000078
5412,2017.03.15 14:30:00,10780.000000000073,10720.000000000078
5413,2017.03.15 14:45:00,10780.000000000073,10720.000000000078
5414,2017.03.15 15:00:00,10780.000000000073,10720.000000000078
5415,2017.03.15 15:15:00,10780.000000000073,10720.000000000078
5416,2017.03.15 15:30:00,10780.000000000073,10720.000000000078
5417,2017.03.15 15:45:00,10780.000000000073,10720.000000000078
5418,2017.03.15 16:00:00,10780.000000000073,10720.000000000078
5419,2017.03.15 16:15:00,10780.000000000073,10720.000000000078
5420,2017.03.15 16:30:00,10780.000000000073,10720.000000000078
5421,2017.03.15 16:45:00,10780.000000000073,10720.000000000078
5422,2017.03.15 16:45:00,10590.000000000071,10590.000000000071
5423,2017.03.15 17:00:00,10590.000000000071,10753.000000000073
5424,2017.03.15 17:15:00,10590.000000000071,10682.000000000075
5425,2017.03.15 17:30:00,10590.000000000071,10688.00000000007
5426,2017.03.15 17:45:00,10590.000000000071,10687.000000000085
5427,2017.03.15 18:00:00,10590.000000000071,10599.000000000085
5428,2017.03.15 18:00:00,10780.000000000073,10780.000000000073
5429,2017.03.15 18:15:00,10780.000000000073,10780.000000000073
5430,2017.03.15 18:30:00,10780.000000000073,10938.000000000087
5431,2017.03.15 18:30:00,10970.000000000075,10970.000000000075
5432,2017.03.15 18:45:00,10970.000000000075,10970.000000000075
5433,2017.03.15 19:00:00,10970.000000000075,11091.000000000067
5434,2017.03.15 19:00:00,11160.000000000076,11160.000000000076
5435,2017.03.15 19:15:00,11160.000000000076,11160.000000000076
5436,2017.03.15 19:30:00,11160.000000000076,11029.000000000062
5437,2017.03.15 19:45:00,11160.000000000076,11194.000000000076
5438,2017.03.15 20:00:00,11160.000000000076,11215.000000000082
5439,2017.03.15 20:00:00,11350.000000000078,11350.000000000078
5440,2017.03.15 20:15:00,11350.000000000078,11350.000000000078
5441,2017.03.15 20:30:00,11350.000000000078,11270.000000000087
5442,2017.03.15 20:45:00,11350.000000000078,11256.000000000084
5443,2017.03.15 21:00:00,11350.000000000078,11337.000000000082
5444,2017.03.15 21:15:00,11350.000000000078,11237.000000000093
5445,2017.03.15 21:30:00,11350.000000000078,11252.000000000102
5446,2017.03.15 21:45:00,11350.000000000078,11302.000000000096
5447,2017.03.15 22:00:00,11350.000000000078,11355.00000000009
5448,2017.03.15 22:15:00,11350.000000000078,11324.000000000107
5449,2017.03.15 22:30:00,11350.000000000078,11320.000000000082
5450,2017.03.15 22:45:00,11350.000000000078,11309.000000000098
5451,2017.03.15 23:00:00,11350.000000000078,11293.000000000104
5452,2017.03.15 23:15:00,11350.000000000078,11378.000000000106
5453,2017.03.15 23:30:00,11350.000000000078,11343.000000000098
5454,2017.03.15 23:45:00,11350.000000000078,11350.000000000078
5455,2017.03.16 00:00:00,11350.000000000078,11366.000000000095
5456,2017.03.16 00:15:00,11350.000000000078,11375.000000000087
5457,2017.03.16 00:30:00,11350.000000000078,11400.000000000095
5458,2017.03.16 00:45:00,11350.000000000078,11401.00000000008
5459,2017.03.16 01:00:00,11350.000000000078,11346.000000000096
5460,2017.03.16 01:15:00,11350.000000000078,11314.00000000011
5461,2017.03.16 01:30:00,11350.000000000078,11322.000000000095
5462,2017.03.16 01:45:00,11350.000000000078,11283.000000000106
5463,2017.03.16 02:00:00,11350.000000000078,11243.000000000087
5464,2017.03.16 02:15:00,11350.000000000078,11297.000000000085
5465,2017.03.16 02:30:00,11350.000000000078,11237.000000000093
5466,2017.03.16 02:45:00,11350.000000000078,11235.00000000008
5467,2017.03.16 03:00:00,11350.000000000078,11260.000000000087
5468,2017.03.16 03:15:00,11350.000000000078,11243.000000000087
5469,2017.03.16 03:30:00,11350.000000000078,11263.000000000085
5470,2017.03.16 03:45:00,11350.000000000078,11217.000000000095
5471,2017.03.16 04:00:00,11350.000000000078,11202.000000000085
5472,2017.03.16 04:15:00,11350.000000000078,11224.000000000096
5473,2017.03.16 04:30:00,11350.000000000078,11230.000000000091
5474,2017.03.16 04:45:00,11350.000000000078,11222.000000000084
5475,2017.03.16 05:00:00,11350.000000000078,11225.00000000008
5476,2017.03.16 05:15:00,11350.000000000078,11287.000000000087
5477,2017.03.16 05:30:00,11350.000000000078,11290.000000000085
5478,2017.03.16 05:45:00,11350.000000000078,11276.000000000082
5479,2017.03.16 06:00:00,11350.000000000078,11253.000000000087
5480,2017.03.16 06:15:00,11350.000000000078,11311.00000000009
5481,2017.03.16 06:30:00,11350.000000000078,11337.000000000082
5482,2017.03.16 06:45:00,11350.000000000078,11384.000000000102
5483,2017.03.16 07:00:00,11350.000000000078,11272.0000000001
5484,2017.03.16 07:15:00,11350.000000000078,11318.000000000091
5485,2017.03.16 07:30:00,11350.000000000078,11321.000000000087
5486,2017.03.16 07:45:00,11350.000000000078,11267.00000000009
5487,2017.03.16 08:00:00,11350.000000000078,11247.000000000091
5488,2017.03.16 08:15:00,11350.000000000078,11229.000000000107
5489,2017.03.16 08:30:00,11350.000000000078,11184.000000000102
5490,2017.03.16 08:30:00,11140.00000000008,11140.00000000008
5491,2017.03.16 08:45:00,11140.00000000008,11140.00000000008
5492,2017.03.16 09:00:00,11140.00000000008,11127.000000000084
5493,2017.03.16 09:15:00,11140.00000000008,11198.000000000082
5494,2017.03.16 09:30:00,11140.00000000008,11174.00000000008
5495,2017.03.16 09:45:00,11140.00000000008,11154.000000000084
5496,2017.03.16 10:00:00,11140.00000000008,11143.000000000078
5497,2017.03.16 10:15:00,11140.00000000008,11237.000000000095
5498,2017.03.16 10:30:00,11140.00000000008,11242.000000000082
5499,2017.03.16 10:45:00,11140.00000000008,11234.000000000075
5500,2017.03.16 11:00:00,11140.00000000008,11274.000000000093
5501,2017.03.16 11:00:00,11330.000000000082,11330.000000000082
5502,2017.03.16 11:15:00,11330.000000000082,11330.000000000082
5503,2017.03.16 11:30:00,11330.000000000082,11339.000000000096
5504,2017.03.16 11:45:00,11330.000000000082,11277.00000000009
5505,2017.03.16 12:00:00,11330.000000000082,11288.000000000095
5506,2017.03.16 12:15:00,11330.000000000082,11313.000000000104
5507,2017.03.16 12:30:00,11330.000000000082,11249.000000000106
5508,2017.03.16 12:45:00,11330.000000000082,11326.0000000001
5509,2017.03.16 13:00:00,11330.000000000082,11372.000000000091
5510,2017.03.16 13:15:00,11330.000000000082,11309.0000000001
5511,2017.03.16 13:30:00,11330.000000000082,11376.000000000095
5512,2017.03.16 13:45:00,11330.000000000082,11301.000000000091
5513,2017.03.16 14:00:00,11330.000000000082,11305.000000000096
5514,2017.03.16 14:15:00,11330.000000000082,11343.0000000001
5515,2017.03.16 14:30:00,11330.000000000082,11437.000000000095
5516,2017.03.16 14:45:00,11330.000000000082,11461.000000000096
5517,2017.03.16 15:00:00,11330.000000000082,11420.000000000095
5518,2017.03.16 15:15:00,11330.000000000082,11415.000000000084
5519,2017.03.16 15:30:00,11330.000000000082,11311.000000000091
5520,2017.03.16 15:45:00,11330.000000000082,11356.000000000096
5521,2017.03.16 16:00:00,11330.000000000082,11410.000000000095
5522,2017.03.16 16:15:00,11330.000000000082,11400.000000000096
5523,2017.03.16 16:30:00,11330.000000000082,11411.000000000102
5524,2017.03.16 16:45:00,11330.000000000082,11386.000000000093
5525,2017.03.16 17:00:00,11330.000000000082,11420.000000000095
5526,2017.03.16 17:15:00,11330.000000000082,11377.000000000102
5527,2017.03.16 17:30:00,11330.000000000082,11358.00000000011
5528,2017.03.16 17:45:00,11330.000000000082,11259.000000000106
5529,2017.03.16 18:00:00,11330.000000000082,11192.000000000087
5530,2017.03.16 18:15:00,11330.000000000082,11196.000000000093
5531,2017.03.16 18:30:00,11330.000000000082,11142.000000000095
5532,2017.03.16 18:30:00,11120.000000000084,11120.000000000084
5533,2017.03.16 18:45:00,11120.000000000084,11120.000000000084
5534,2017.03.16 19:00:00,11120.000000000084,11344.000000000085
5535,2017.03.16 19:00:00,11310.000000000085,11310.000000000085
5536,2017.03.16 19:15:00,11310.000000000085,11310.000000000085
5537,2017.03.16 19:30:00,11310.000000000085,11507.000000000087
5538,2017.03.16 19:30:00,11500.000000000087,11500.000000000087
5539,2017.03.16 19:45:00,11500.000000000087,11500.000000000087
5540,2017.03.16 20:00:00,11500.000000000087,11542.000000000075
5541,2017.03.16 20:15:00,11500.000000000087,11540.000000000084
5542,2017.03.16 20:30:00,11500.000000000087,11510.000000000085
5543,2017.03.16 20:45:00,11500.000000000087,11546.000000000056
5544,2017.03.16 21:00:00,11500.000000000087,11514.000000000067
5545,2017.03.16 21:15:00,11500.000000000087,11539.000000000076
5546,2017.03.16 21:30:00,11500.000000000087,11528.000000000071
5547,2017.03.16 21:45:00,11500.000000000087,11550.000000000082
5548,2017.03.16 22:00:00,11500.000000000087,11571.000000000064
5549,2017.03.16 22:15:00,11500.000000000087,11552.000000000073
5550,2017.03.16 22:30:00,11500.000000000087,11553.00000000008
5551,2017.03.16 22:45:00,11500.000000000087,11574.000000000084
5552,2017.03.16 23:00:00,11500.000000000087,11567.00000000006
5553,2017.03.16 23:15:00,11500.000000000087,11578.000000000065
5554,2017.03.16 23:30:00,11500.000000000087,11566.000000000076
5555,2017.03.16 23:45:00,11500.000000000087,11564.000000000085
5556,2017.03.17 00:00:00,11500.000000000087,11568.000000000067
5557,2017.03.17 00:15:00,11500.000000000087,11541.000000000067
5558,2017.03.17 00:30:00,11500.000000000087,11578.000000000065
5559,2017.03.17 00:45:00,11500.000000000087,11544.000000000087
5560,2017.03.17 01:00:00,11500.000000000087,11521.00000000007
5561,2017.03.17 01:15:00,11500.000000000087,11504.00000000007
5562,2017.03.17 01:30:00,11500.000000000087,11531.00000000007
5563,2017.03.17 01:45:00,11500.000000000087,11545.000000000071
5564,2017.03.17 02:00:00,11500.000000000087,11549.000000000075
5565,2017.03.17 02:15:00,11500.000000000087,11565.000000000091
5566,2017.03.17 02:30:00,11500.000000000087,11568.000000000067
5567,2017.03.17 02:45:00,11500.000000000087,11571.000000000064
5568,2017.03.17 03:00:00,11500.000000000087,11594.000000000082
5569,2017.03.17 03:15:00,11500.000000000087,11580.000000000078
5570,2017.03.17 03:30:00,11500.000000000087,11563.000000000078
5571,2017.03.17 03:45:00,11500.000000000087,11569.000000000073
5572,2017.03.17 04:00:00,11500.000000000087,11579.000000000073
5573,2017.03.17 04:15:00,11500.000000000087,11578.000000000065
5574,2017.03.17 04:30:00,11500.000000000087,11569.000000000073
5575,2017.03.17 04:45:00,11500.000000000087,11563.000000000078
5576,2017.03.17 05:00:00,11500.000000000087,11564.000000000085
5577,2017.03.17 05:15:00,11500.000000000087,11543.00000000008
5578,2017.03.17 05:30:00,11500.000000000087,11538.00000000007
5579,2017.03.17 05:45:00,11500.000000000087,11530.000000000084
5580,2017.03.17 06:00:00,11500.000000000087,11564.000000000085
5581,2017.03.17 06:15:00,11500.000000000087,11578.000000000065
5582,2017.03.17 06:30:00,11500.000000000087,11629.000000000067
5583,2017.03.17 06:45:00,11500.000000000087,11636.000000000067
5584,2017.03.17 07:00:00,11500.000000000087,11663.000000000067
5585,2017.03.17 07:15:00,11500.000000000087,11633.000000000071
5586,2017.03.17 07:30:00,11500.000000000087,11470.000000000091
5587,2017.03.17 07:45:00,11500.000000000087,11445.000000000082
5588,2017.03.17 08:00:00,11500.000000000087,11388.000000000064
5589,2017.03.17 08:15:00,11500.000000000087,11483.000000000065
5590,2017.03.17 08:30:00,11500.000000000087,11545.000000000071
5591,2017.03.17 08:45:00,11500.000000000087,11515.000000000075
5592,2017.03.17 09:00:00,11500.000000000087,11548.00000000007
5593,2017.03.17 09:15:00,11500.000000000087,11593.000000000075
5594,2017.03.17 09:30:00,11500.000000000087,11641.000000000056
5595,2017.03.17 09:45:00,11500.000000000087,11579.000000000073
5596,2017.03.17 10:00:00,11500.000000000087,11603.000000000075
5597,2017.03.17 10:15:00,11500.000000000087,11526.000000000058
5598,2017.03.17 10:30:00,11500.000000000087,11587.00000000008
5599,2017.03.17 10:45:00,11500.000000000087,11547.000000000062
5600,2017.03.17 11:00:00,11500.000000000087,11524.000000000067
5601,2017.03.17 11:00:00,11290.000000000087,11290.000000000087
5602,2017.03.17 11:15:00,11290.000000000087,11290.000000000087
5603,2017.03.17 11:30:00,11290.000000000087,11325.000000000073
5604,2017.03.17 11:45:00,11290.000000000087,11323.000000000082
5605,2017.03.17 12:00:00,11290.000000000087,11274.000000000071
5606,2017.03.17 12:15:00,11290.000000000087,11306.000000000082
5607,2017.03.17 12:30:00,11290.000000000087,11272.00000000008
5608,2017.03.17 12:45:00,11290.000000000087,11340.000000000082
5609,2017.03.17 13:00:00,11290.000000000087,11282.00000000008
5610,2017.03.17 13:15:00,11290.000000000087,11297.00000000009
5611,2017.03.17 13:30:00,11290.000000000087,11300.000000000085
5612,2017.03.17 13:45:00,11290.000000000087,11343.000000000102
5613,2017.03.17 14:00:00,11290.000000000087,11354.000000000085
5614,2017.03.17 14:15:00,11290.000000000087,11451.000000000076
5615,2017.03.17 14:15:00,11480.00000000009,11480.00000000009
5616,2017.03.17 14:30:00,11480.00000000009,11480.00000000009
5617,2017.03.17 14:45:00,11480.00000000009,11432.000000000085
5618,2017.03.17 15:00:00,11480.00000000009,11359.000000000096
5619,2017.03.17 15:15:00,11480.00000000009,11285.000000000076
5620,2017.03.17 15:15:00,11270.000000000091,11270.000000000091
5621,2017.03.17 15:30:00,11270.000000000091,11270.000000000091
5622,2017.03.17 15:45:00,11270.000000000091,11216.000000000071
5623,2017.03.17 16:00:00,11270.000000000091,11279.000000000084
5624,2017.03.17 16:15:00,11270.000000000091,11332.000000000075
5625,2017.03.17 16:30:00,11270.000000000091,11318.000000000073
5626,2017.03.17 16:45:00,11270.000000000091,11308.000000000073
5627,2017.03.17 17:00:00,11270.000000000091,11308.000000000073
5628,2017.03.17 17:15:00,11270.000000000091,11308.000000000073
5629,2017.03.17 17:30:00,11270.000000000091,11308.000000000073
5630,2017.03.17 17:45:00,11270.000000000091,11308.000000000073
5631,2017.03.17 18:00:00,11270.000000000091,11308.000000000073
5632,2017.03.17 18:15:00,11270.000000000091,11308.000000000073
5633,2017.03.17 18:30:00,11270.000000000091,11308.000000000073
5634,2017.03.17 18:45:00,11270.000000000091,11308.000000000073
5635,2017.03.17 19:00:00,11270.000000000091,11308.000000000073
5636,2017.03.17 19:15:00,11270.000000000091,11308.000000000073
5637,2017.03.17 19:30:00,11270.000000000091,11308.000000000073
5638,2017.03.17 19:45:00,11270.000000000091,11308.000000000073
5639,2017.03.17 20:00:00,11270.000000000091,11308.000000000073
5640,2017.03.17 20:15:00,11270.000000000091,11308.000000000073
5641,2017.03.17 20:30:00,11270.000000000091,11308.000000000073
5642,2017.03.17 20:45:00,11270.000000000091,11308.000000000073
5643,2017.03.19 21:00:00,11270.000000000091,11308.000000000073
5644,2017.03.19 21:15:00,11270.000000000091,11308.000000000073
5645,2017.03.19 21:30:00,11270.000000000091,11308.000000000073
5646,2017.03.19 21:45:00,11270.000000000091,11308.000000000073
5647,2017.03.19 22:00:00,11270.000000000091,11308.000000000073
5648,2017.03.19 22:15:00,11270.000000000091,11308.000000000073
5649,2017.03.19 22:30:00,11270.000000000091,11308.000000000073
5650,2017.03.19 22:45:00,11270.000000000091,11308.000000000073
5651,2017.03.19 23:00:00,11270.000000000091,11308.000000000073
5652,2017.03.19 23:15:00,11270.000000000091,11308.000000000073
5653,2017.03.19 23:30:00,11270.000000000091,11308.000000000073
5654,2017.03.19 23:45:00,11270.000000000091,11308.000000000073
5655,2017.03.20 00:00:00,11270.000000000091,11308.000000000073
5656,2017.03.20 00:15:00,11270.000000000091,11308.000000000073
5657,2017.03.20 00:30:00,11270.000000000091,11308.000000000073
5658,2017.03.20 00:45:00,11270.000000000091,11308.000000000073
5659,2017.03.20 01:00:00,11270.000000000091,11308.000000000073
5660,2017.03.20 01:15:00,11270.000000000091,11308.000000000073
5661,2017.03.20 01:30:00,11270.000000000091,11308.000000000073
5662,2017.03.20 01:45:00,11270.000000000091,11308.000000000073
5663,2017.03.20 01:45:00,11460.000000000093,11460.000000000093
5664,2017.03.20 02:00:00,11460.000000000093,11328.000000000071
5665,2017.03.20 02:15:00,11460.000000000093,11313.000000000084
5666,2017.03.20 02:30:00,11460.000000000093,11305.000000000098
5667,2017.03.20 02:45:00,11460.000000000093,11278.000000000076
5668,2017.03.20 03:00:00,11460.000000000093,11295.000000000076
5669,2017.03.20 03:15:00,11460.000000000093,11293.000000000085
5670,2017.03.20 03:30:00,11460.000000000093,11286.000000000084
5671,2017.03.20 03:45:00,11460.000000000093,11293.000000000085
5672,2017.03.20 04:00:00,11460.000000000093,11304.00000000007
5673,2017.03.20 04:15:00,11460.000000000093,11279.000000000082
5674,2017.03.20 04:30:00,11460.000000000093,11266.000000000085
5675,2017.03.20 04:45:00,11460.000000000093,11269.000000000084
5676,2017.03.20 05:00:00,11460.000000000093,11267.000000000093
5677,2017.03.20 05:15:00,11460.000000000093,11259.000000000085
5678,2017.03.20 05:30:00,11460.000000000093,11280.00000000009
5679,2017.03.20 05:45:00,11460.000000000093,11272.000000000082
5680,2017.03.20 06:00:00,11460.000000000093,11258.000000000078
5681,2017.03.20 06:15:00,11460.000000000093,11292.000000000078
5682,2017.03.20 06:30:00,11460.000000000093,11290.000000000087
5683,2017.03.20 06:30:00,11270.000000000091,11270.000000000091
5684,2017.03.20 06:45:00,11270.000000000091,11270.000000000091
5685,2017.03.20 07:00:00,11270.000000000091,11235.000000000082
5686,2017.03.20 07:15:00,11270.000000000091,11226.000000000067
5687,2017.03.20 07:30:00,11270.000000000091,11220.000000000073
5688,2017.03.20 07:45:00,11270.000000000091,11218.000000000082
5689,2017.03.20 08:00:00,11270.000000000091,11208.000000000084
5690,2017.03.20 08:15:00,11270.000000000091,11208.000000000084
5691,2017.03.20 08:30:00,11270.000000000091,11208.000000000084
5692,2017.03.20 08:45:00,11270.000000000091,11208.000000000084
5693,2017.03.20 09:00:00,11270.000000000091,11208.000000000084
5694,2017.03.20 09:15:00,11270.000000000091,11208.000000000084
5695,2017.03.20 09:30:00,11270.000000000091,11208.000000000084
5696,2017.03.20 09:45:00,11270.000000000091,11208.000000000084
5697,2017.03.20 10:00:00,11270.000000000091,11208.000000000084
5698,2017.03.20 10:00:00,11060.000000000091,11060.000000000091
5699,2017.03.20 10:15:00,11060.000000000091,11182.000000000067
5700,2017.03.20 10:30:00,11060.000000000091,11172.00000000007
5701,2017.03.20 10:45:00,11060.000000000091,11172.00000000007
5702,2017.03.20 11:00:00,11060.000000000091,11172.00000000007
5703,2017.03.20 11:15:00,11060.000000000091,11172.00000000007
5704,2017.03.20 11:30:00,11060.000000000091,11172.00000000007
5705,2017.03.20 11:45:00,11060.000000000091,11172.00000000007
5706,2017.03.20 12:00:00,11060.000000000091,11172.00000000007
5707,2017.03.20 12:00:00,10850.000000000091,10850.000000000091
5708,2017.03.20 12:15:00,10850.000000000091,10758.000000000087
5709,2017.03.20 12:30:00,10850.000000000091,10819.000000000087
5710,2017.03.20 12:45:00,10850.000000000091,10838.000000000078
5711,2017.03.20 13:00:00,10850.000000000091,10804.000000000078
5712,2017.03.20 13:15:00,10850.000000000091,10816.000000000091
5713,2017.03.20 13:30:00,10850.000000000091,10823.00000000007
5714,2017.03.20 13:45:00,10850.000000000091,10871.000000000095
5715,2017.03.20 14:00:00,10850.000000000091,10819.000000000087
5716,2017.03.20 14:15:00,10850.000000000091,10868.000000000076
5717,2017.03.20 14:30:00,10850.000000000091,10860.00000000009
5718,2017.03.20 14:45:00,10850.000000000091,10815.000000000084
5719,2017.03.20 15:00:00,10850.000000000091,10834.000000000075
5720,2017.03.20 15:15:00,10850.000000000091,10832.000000000084
5721,2017.03.20 15:30:00,10850.000000000091,10807.000000000076
5722,2017.03.20 15:45:00,10850.000000000091,10821.0000000001
5723,2017.03.20 16:00:00,10850.000000000091,10827.000000000073
5724,2017.03.20 16:15:00,10850.000000000091,10803.000000000071
5725,2017.03.20 16:30:00,10850.000000000091,10731.00000000009
5726,2017.03.20 16:45:00,10850.000000000091,10681.000000000095
5727,2017.03.20 17:00:00,10850.000000000091,10666.000000000084
5728,2017.03.20 17:15:00,10850.000000000091,10703.000000000082
5729,2017.03.20 17:30:00,10850.000000000091,10749.000000000073
5730,2017.03.20 17:30:00,10640.000000000091,10640.000000000091
5731,2017.03.20 17:45:00,10640.000000000091,10640.000000000091
5732,2017.03.20 18:00:00,10640.000000000091,10577.000000000078
5733,2017.03.20 18:15:00,10640.000000000091,10627.000000000073
5734,2017.03.20 18:30:00,10640.000000000091,10641.000000000098
5735,2017.03.20 18:45:00,10640.000000000091,10680.000000000087
5736,2017.03.20 19:00:00,10640.000000000091,10623.00000000007
5737,2017.03.20 19:15:00,10640.000000000091,10660.00000000009
5738,2017.03.20 19:30:00,10640.000000000091,10690.000000000085
5739,2017.03.20 19:45:00,10640.000000000091,10722.000000000073
5740,2017.03.20 20:00:00,10640.000000000091,10712.000000000073
5741,2017.03.20 20:15:00,10640.000000000091,10712.000000000073
5742,2017.03.20 20:30:00,10640.000000000091,10712.000000000073
5743,2017.03.20 20:45:00,10640.000000000091,10712.000000000073
5744,2017.03.20 21:00:00,10640.000000000091,10712.000000000073
5745,2017.03.20 21:15:00,10640.000000000091,10712.000000000073
5746,2017.03.20 21:30:00,10640.000000000091,10712.000000000073
5747,2017.03.20 21:45:00,10640.000000000091,10712.000000000073
5748,2017.03.20 22:00:00,10640.000000000091,10712.000000000073
5749,2017.03.20 22:15:00,10640.000000000091,10712.000000000073
5750,2017.03.20 22:30:00,10640.000000000091,10712.000000000073
5751,2017.03.20 22:45:00,10640.000000000091,10712.000000000073
5752,2017.03.20 23:00:00,10640.000000000091,10712.000000000073
5753,2017.03.20 23:15:00,10640.000000000091,10712.000000000073
5754,2017.03.20 23:30:00,10640.000000000091,10712.000000000073
5755,2017.03.20 23:30:00,10840.000000000091,10840.000000000091
5756,2017.03.20 23:45:00,10840.000000000091,10774.00000000008
5757,2017.03.21 00:00:00,10840.000000000091,10764.00000000008
5758,2017.03.21 00:15:00,10840.000000000091,10764.00000000008
5759,2017.03.21 00:15:00,10650.00000000009,10650.00000000009
5760,2017.03.21 00:30:00,10650.00000000009,10800.000000000095
5761,2017.03.21 00:30:00,10460.000000000087,10460.000000000087
5762,2017.03.21 00:45:00,10460.000000000087,10383.000000000115
5763,2017.03.21 01:00:00,10460.000000000087,10344.000000000104
5764,2017.03.21 01:15:00,10460.000000000087,10286.0000000001
5765,2017.03.21 01:30:00,10460.000000000087,10246.000000000106
5766,2017.03.21 01:45:00,10460.000000000087,10300.000000000104
5767,2017.03.21 02:00:00,10460.000000000087,10296.0000000001
5768,2017.03.21 02:15:00,10460.000000000087,10302.000000000095
5769,2017.03.21 02:30:00,10460.000000000087,10301.000000000111
5770,2017.03.21 02:45:00,10460.000000000087,10347.0000000001
